"Sport","Entry","Contest_Date_EST","Place","Points","Winnings_Non_Ticket","Winnings_Ticket","Contest_Entries","Entry_Fee","Prize_Pool","Places_Paid"
"NFL","NFL $3 Double Up [$1.5K Gtd] (Multi-Entry)  (Thu) (38/55)","2015-10-15 20:25:00",1,222.52,"$6.00","$0.00",567,"$3.00","$1,500.00",250
"NFL","NFL $3 Double Up [$1.5K Gtd] (Multi-Entry)  (Thu) (39/55)","2015-10-15 20:25:00",1,222.52,"$6.00","$0.00",567,"$3.00","$1,500.00",250
"NFL","NFL $3 Double Up [$1.5K Gtd] (Multi-Entry)  (Thu) (40/55)","2015-10-15 20:25:00",1,222.52,"$6.00","$0.00",567,"$3.00","$1,500.00",250
"NFL","NFL $3 Double Up [$1.5K Gtd] (Multi-Entry)  (Thu) (41/55)","2015-10-15 20:25:00",1,222.52,"$6.00","$0.00",567,"$3.00","$1,500.00",250
"NFL","NFL $3 Double Up [$1.5K Gtd] (Multi-Entry)  (Thu) (42/55)","2015-10-15 20:25:00",1,222.52,"$6.00","$0.00",567,"$3.00","$1,500.00",250
"NFL","NFL $3 Double Up [$1.5K Gtd] (Multi-Entry)  (Thu) (43/55)","2015-10-15 20:25:00",1,222.52,"$6.00","$0.00",567,"$3.00","$1,500.00",250
"NFL","NFL $3 Double Up [$1.5K Gtd] (Multi-Entry)  (Thu) (44/55)","2015-10-15 20:25:00",1,222.52,"$6.00","$0.00",567,"$3.00","$1,500.00",250
"NFL","NFL $3 Double Up [$1.5K Gtd] (Multi-Entry)  (Thu) (45/55)","2015-10-15 20:25:00",1,222.52,"$6.00","$0.00",567,"$3.00","$1,500.00",250
"NFL","NFL $3 Double Up [$1.5K Gtd] (Multi-Entry)  (Thu) (46/55)","2015-10-15 20:25:00",1,222.52,"$6.00","$0.00",567,"$3.00","$1,500.00",250
"NFL","NFL $3 Double Up [$1.5K Gtd] (Multi-Entry)  (Thu) (47/55)","2015-10-15 20:25:00",1,222.52,"$6.00","$0.00",567,"$3.00","$1,500.00",250
"NFL","NFL $3 Double Up [$1.5K Gtd] (Multi-Entry)  (Thu) (48/55)","2015-10-15 20:25:00",1,222.52,"$6.00","$0.00",567,"$3.00","$1,500.00",250
"NFL","NFL $3 Double Up [$1.5K Gtd] (Multi-Entry)  (Thu) (49/55)","2015-10-15 20:25:00",1,222.52,"$6.00","$0.00",567,"$3.00","$1,500.00",250
"NFL","NFL $3 Double Up [$1.5K Gtd] (Multi-Entry)  (Thu) (50/55)","2015-10-15 20:25:00",1,222.52,"$6.00","$0.00",567,"$3.00","$1,500.00",250
"NFL","NFL $3 Double Up [$1.5K Gtd] (Multi-Entry)  (Thu) (51/55)","2015-10-15 20:25:00",1,222.52,"$6.00","$0.00",567,"$3.00","$1,500.00",250
"NFL","NFL $3 Double Up [$1.5K Gtd] (Multi-Entry)  (Thu) (52/55)","2015-10-15 20:25:00",1,222.52,"$6.00","$0.00",567,"$3.00","$1,500.00",250
"NFL","NFL $3 Double Up [$1.5K Gtd] (Multi-Entry)  (Thu) (53/55)","2015-10-15 20:25:00",1,222.52,"$6.00","$0.00",567,"$3.00","$1,500.00",250
"NFL","NFL $3 Double Up [$1.5K Gtd] (Multi-Entry)  (Thu) (54/55)","2015-10-15 20:25:00",1,222.52,"$6.00","$0.00",567,"$3.00","$1,500.00",250
"NFL","NFL $3 Double Up [$1.5K Gtd] (Multi-Entry)  (Thu) (55/55)","2015-10-15 20:25:00",1,222.52,"$6.00","$0.00",567,"$3.00","$1,500.00",250
"NFL","NFL $3 Double Up [$1.5K Gtd] (Multi-Entry)  (Thu) (1/15)","2015-10-15 20:25:00",2,222.52,"$6.00","$0.00",567,"$3.00","$1,500.00",250
"NFL","NFL $3 Double Up [$1.5K Gtd] (Multi-Entry)  (Thu) (2/15)","2015-10-15 20:25:00",2,222.52,"$6.00","$0.00",567,"$3.00","$1,500.00",250
"NFL","NFL $3 Double Up [$1.5K Gtd] (Multi-Entry)  (Thu) (3/15)","2015-10-15 20:25:00",2,222.52,"$6.00","$0.00",567,"$3.00","$1,500.00",250
"NFL","NFL $3 Double Up [$1.5K Gtd] (Multi-Entry)  (Thu) (4/15)","2015-10-15 20:25:00",2,222.52,"$6.00","$0.00",567,"$3.00","$1,500.00",250
"NFL","NFL $3 Double Up [$1.5K Gtd] (Multi-Entry)  (Thu) (5/15)","2015-10-15 20:25:00",2,222.52,"$6.00","$0.00",567,"$3.00","$1,500.00",250
"NFL","NFL $3 Double Up [$1.5K Gtd] (Multi-Entry)  (Thu) (6/15)","2015-10-15 20:25:00",2,222.52,"$6.00","$0.00",567,"$3.00","$1,500.00",250
"NFL","NFL $3 Double Up [$1.5K Gtd] (Multi-Entry)  (Thu) (7/15)","2015-10-15 20:25:00",2,222.52,"$6.00","$0.00",567,"$3.00","$1,500.00",250
"NFL","NFL $3 Double Up [$1.5K Gtd] (Multi-Entry)  (Thu) (8/15)","2015-10-15 20:25:00",2,222.52,"$6.00","$0.00",567,"$3.00","$1,500.00",250
"NFL","NFL $3 Double Up [$1.5K Gtd] (Multi-Entry)  (Thu) (9/15)","2015-10-15 20:25:00",2,222.52,"$6.00","$0.00",567,"$3.00","$1,500.00",250
"NFL","NFL $3 Double Up [$1.5K Gtd] (Multi-Entry)  (Thu) (10/15)","2015-10-15 20:25:00",2,222.52,"$6.00","$0.00",567,"$3.00","$1,500.00",250
"NFL","NFL $3 Double Up [$1.5K Gtd] (Multi-Entry)  (Thu) (11/15)","2015-10-15 20:25:00",2,222.52,"$6.00","$0.00",567,"$3.00","$1,500.00",250
"NFL","NFL $3 Double Up [$1.5K Gtd] (Multi-Entry)  (Thu) (12/15)","2015-10-15 20:25:00",2,222.52,"$6.00","$0.00",567,"$3.00","$1,500.00",250
"NFL","NFL $3 Double Up [$1.5K Gtd] (Multi-Entry)  (Thu) (13/15)","2015-10-15 20:25:00",2,222.52,"$6.00","$0.00",567,"$3.00","$1,500.00",250
"NFL","NFL $3 Double Up [$1.5K Gtd] (Multi-Entry)  (Thu) (14/15)","2015-10-15 20:25:00",2,222.52,"$6.00","$0.00",567,"$3.00","$1,500.00",250
"NFL","NFL $3 Double Up [$1.5K Gtd] (Multi-Entry)  (Thu) (15/15)","2015-10-15 20:25:00",2,222.52,"$6.00","$0.00",567,"$3.00","$1,500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (1/30)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (2/30)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (3/30)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (4/30)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (5/30)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (6/30)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (7/30)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (8/30)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (9/30)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (10/30)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (11/30)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (12/30)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (13/30)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (14/30)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (15/30)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (16/30)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (17/30)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (18/30)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (19/30)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (20/30)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (21/30)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (22/30)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (23/30)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (24/30)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (25/30)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (26/30)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (27/30)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (28/30)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (29/30)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (30/30)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (1/55)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (2/55)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (3/55)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (4/55)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (5/55)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (6/55)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (7/55)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (8/55)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (9/55)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (10/55)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (11/55)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (12/55)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (13/55)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (14/55)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (15/55)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (16/55)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (17/55)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (18/55)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (19/55)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (20/55)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (21/55)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (22/55)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (23/55)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (24/55)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (25/55)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (26/55)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (27/55)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (28/55)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (29/55)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (30/55)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (31/55)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (32/55)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (33/55)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (34/55)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (35/55)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (36/55)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (37/55)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (38/55)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (39/55)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (40/55)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (41/55)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (42/55)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (43/55)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (44/55)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (45/55)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (46/55)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (47/55)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (48/55)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (49/55)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (50/55)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (51/55)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (52/55)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (53/55)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (54/55)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $1 Double Up [$500 Gtd] (Multi-Entry)  (Thu) (55/55)","2015-10-15 20:25:00",1,222.52,"$2.00","$0.00",567,"$1.00","$500.00",250
"NFL","NFL $10 50/50! by sporty711 (Thu)","2015-10-15 20:25:00",94,121.64,"$0.00","$0.00",100,"$10.00","$900.00",50
"NFL","NFL $5 50/50! by richard169078 (Thu)","2015-10-15 20:25:00",10,187.64,"$9.00","$0.00",50,"$5.00","$225.00",25
"NFL","NFL $5 50/50! by rawkit30 (Thu)","2015-10-15 20:25:00",3,199.92,"$9.00","$0.00",30,"$5.00","$135.00",15
"NFL","NFL $5 50/50! by bungdung (Thu)","2015-10-15 20:25:00",47,164.4,"$9.00","$0.00",100,"$5.00","$450.00",50
"NFL","NFL $5 50/50! by xx8448xx (Thu)","2015-10-15 20:25:00",86,137.9,"$0.00","$0.00",100,"$5.00","$450.00",50
"NFL","NFL $5 50/50! by Birdy2323 (Thu)","2015-10-15 20:25:00",3,199.92,"$9.00","$0.00",30,"$5.00","$135.00",15
"NFL","NFL $5 50/50! by EZHONEST (Thu)","2015-10-15 20:25:00",71,148.36,"$0.00","$0.00",100,"$5.00","$450.00",50
"NFL","NFL $20 50/50  (Thu)","2015-10-15 20:25:00",1,199.92,"$36.00","$0.00",20,"$20.00","$360.00",10
"NFL","NFL $10 50/50! by jvan783 (Thu)","2015-10-15 20:25:00",82,145,"$0.00","$0.00",100,"$10.00","$900.00",50
"NFL","NFL $20 50/50  (Thu)","2015-10-15 20:25:00",1,199.92,"$36.00","$0.00",20,"$20.00","$360.00",10
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",1,206.98,"$9.00","$0.00",20,"$5.00","$90.00",10
"NFL","NFL $5 50/50! by richard169078 (Thu)","2015-10-15 20:25:00",78,148.36,"$0.00","$0.00",100,"$5.00","$450.00",50
"NFL","NFL $5 50/50! by rjache2012 (Thu)","2015-10-15 20:25:00",83,148.36,"$0.00","$0.00",100,"$5.00","$450.00",50
"NFL","NFL $10 50/50! by jvan783 (Thu)","2015-10-15 20:25:00",2,199.92,"$18.00","$0.00",50,"$10.00","$450.00",25
"NFL","NFL $10 50/50! by bwestyy (Thu)","2015-10-15 20:25:00",4,199.92,"$18.00","$0.00",100,"$10.00","$900.00",50
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",1,206.98,"$9.00","$0.00",20,"$5.00","$90.00",10
"NFL","NFL $5 50/50! by bwestyy (Thu)","2015-10-15 20:25:00",48,164.4,"$9.00","$0.00",100,"$5.00","$450.00",50
"NFL","NFL $20 50/50  (Thu)","2015-10-15 20:25:00",1,211.82,"$36.00","$0.00",20,"$20.00","$360.00",10
"NFL","NFL $5 50/50! by rlmoragne (Thu)","2015-10-15 20:25:00",76,148.36,"$0.00","$0.00",100,"$5.00","$450.00",50
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",2,206.98,"$9.00","$0.00",20,"$5.00","$90.00",10
"NFL","NFL $20 50/50  (Thu)","2015-10-15 20:25:00",1,211.82,"$36.00","$0.00",10,"$20.00","$180.00",5
"NFL","NFL $20 50/50! by molnar76 (Thu)","2015-10-15 20:25:00",94,121.64,"$0.00","$0.00",100,"$20.00","$1,800.00",50
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",1,206.98,"$9.00","$0.00",20,"$5.00","$90.00",10
"NFL","NFL $5 50/50! by GangGreen727 (Thu)","2015-10-15 20:25:00",81,148.36,"$0.00","$0.00",100,"$5.00","$450.00",50
"NFL","NFL $10 50/50! by partyboyqb7 (Thu)","2015-10-15 20:25:00",82,145,"$0.00","$0.00",100,"$10.00","$900.00",50
"NFL","NFL $5 50/50! by partyboyqb7 (Thu)","2015-10-15 20:25:00",79,148.36,"$0.00","$0.00",100,"$5.00","$450.00",50
"NFL","NFL $5 50/50! by adam44j44 (Thu)","2015-10-15 20:25:00",45,164.4,"$9.00","$0.00",100,"$5.00","$450.00",50
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",1,206.98,"$9.00","$0.00",20,"$5.00","$90.00",10
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",9,165.88,"$9.00","$0.00",20,"$5.00","$90.00",10
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",11,165.88,"$0.00","$0.00",20,"$5.00","$90.00",10
"NFL","NFL $20 50/50  (Thu)","2015-10-15 20:25:00",1,211.82,"$36.00","$0.00",10,"$20.00","$180.00",5
"NFL","NFL $10 50/50! by cacosta072 (Thu)","2015-10-15 20:25:00",4,199.92,"$18.00","$0.00",100,"$10.00","$900.00",50
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",8,165.88,"$9.00","$0.00",20,"$5.00","$90.00",10
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",3,195.82,"$9.00","$0.00",20,"$5.00","$90.00",10
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",2,195.82,"$9.00","$0.00",20,"$5.00","$90.00",10
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",2,195.82,"$9.00","$0.00",20,"$5.00","$90.00",10
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",2,195.82,"$9.00","$0.00",20,"$5.00","$90.00",10
"NFL","NFL $5 50/50! by kimster1 (Thu)","2015-10-15 20:25:00",81,148.36,"$0.00","$0.00",100,"$5.00","$450.00",50
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",2,195.82,"$9.00","$0.00",20,"$5.00","$90.00",10
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",5,165.88,"$9.00","$0.00",20,"$5.00","$90.00",10
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",10,165.88,"$9.00","$0.00",20,"$5.00","$90.00",10
"NFL","NFL $10 50/50  (Thu)","2015-10-15 20:25:00",1,199.92,"$18.00","$0.00",20,"$10.00","$180.00",10
"NFL","NFL $10 50/50   (Thu)","2015-10-15 20:25:00",10,137.9,"$0.00","$0.00",10,"$10.00","$90.00",5
"NFL","NFL $10 50/50   (Thu)","2015-10-15 20:25:00",10,137.9,"$0.00","$0.00",10,"$10.00","$90.00",5
"NFL","NFL $10 50/50  (Thu)","2015-10-15 20:25:00",1,199.92,"$18.00","$0.00",20,"$10.00","$180.00",10
